"sample1.1","sample1.2","sample1.3","sample2.1","sample2.2","sample2.3"
17,11,14,8,14,14
412,880,148,172,250,402
0,1,0,0,0,0
2,3,2,838,1027,396
9,3,7,9,3,10
113,25,29,5,36,31
1,12,4,3,1,2
45,8,16,13,14,47
0,0,18,73,4,105
8,9,6,119,61,76
99,90,72,70,72,79
0,0,0,0,0,0
6,3,8,5,3,4
5,3,7,0,0,0
1,1,2,6,1,4
3,1,1,2,2,2
5166,2418,2063,852,1305,1962
0,1,2,0,2,1
305,641,1330,331,1853,32
287,440,268,136,155,125
25,19,24,42,37,45
761,1152,893,47,49,36
0,0,1,3,4,4
235,318,254,274,242,251
52,268,169,67,31,263
1,1,0,2,3,1
10,11,4,19,3,14
55,0,2,21,17,9
2,8,1,3,7,1
74,86,77,70,57,70
63,129,44,55,119,130
433,388,65,715,222,341
169,66,133,30,73,58
49,95,46,87,49,66
578,234,1032,697,991,700
171,395,128,183,107,241
10,24,1,42,12,4
93,305,657,2,6,32
6,10,10,9,10,7
32,75,52,19,25,20
73,94,83,121,107,119
16,69,21,34,63,19
14,2,22,45,74,0
20,72,19,0,2,0
23,37,27,18,20,21
19,6,27,25,7,35
17,24,15,324,224,376
259,147,478,237,100,14
0,2,2,7,0,3
649,356,68,262,630,341
37,66,9,2,3,3
14,18,27,9,28,15
681,818,1131,71,25,85
117,78,379,3,9,10
115,128,197,115,183,170
91,95,17,152,113,28
20,20,10,6,24,16
70,94,92,86,85,69
6,10,11,31,6,11
1,0,0,0,0,0
2143,2379,3489,529,232,423
34,30,39,24,84,34
17,19,4,11,8,4
1,0,0,0,0,0
74,53,35,4,2,3
0,1,1,2,1,0
317,342,212,546,180,358
9,29,49,57,9,21
1,0,1,3,4,1
4,1,2,8,5,1
548,779,822,271,151,235
5,8,4,5,11,7
138,361,330,282,353,522
11,22,10,14,18,17
39,8,4,17,10,14
41,76,74,18,155,12
57,130,40,96,64,97
0,0,0,1,0,0
1,0,0,0,0,0
354,858,572,109,242,98
379,170,848,586,148,378
1,1,4,6,1,1
6111,6181,2062,4222,1850,4714
469,566,628,4,3,3
427,45,608,365,177,12
430,177,700,361,256,130
21,924,75,39,0,58
125,64,20,47,225,0
0,0,0,0,0,0
1,2,3,1,22,1
9,6,10,7,7,9
0,0,0,0,0,0
28,31,34,1,1,1
0,0,0,0,0,0
204,378,158,241,150,195
33,24,5,39,17,39
120,101,72,42,73,112
236,167,24,50,46,11
605,873,608,378,444,283
0,0,0,0,0,0
576,1207,704,135,283,128
8,15,21,239,166,591
0,6,4,7,1,2
0,0,0,0,1,1
8,3,5,5,2,3
41,31,51,86,47,23
253,428,949,699,797,906
3,29,4,2,0,0
333,532,394,573,414,324
30,30,23,31,34,31
0,0,0,0,0,0
5,4,9,30,34,15
30,8,37,31,17,15
112,119,103,139,90,78
27605,26915,3185,64,132,832
464,503,760,514,1393,1234
7,9,1,55,189,190
189,208,238,198,209,159
0,0,0,0,0,0
282,69,160,305,135,56
0,0,0,1,0,0
0,7,1,3,1,1
309,650,226,475,299,125
8,91,33,99,346,8
0,0,0,0,0,0
33,22,30,60,40,56
296,276,574,194,284,80
91,103,57,54,74,64
10,1301,130,70,196,155
309,108,187,100,423,233
920,672,982,1011,508,1015
36,76,40,282,55,68
61,292,38,51,192,33
70,90,62,78,74,50
0,0,2,1,0,1
524,465,255,88,67,90
91,130,172,3110,4060,2306
14,11,8,17,8,17
1,1,2,5,1,2
415,193,238,210,289,169
191,250,179,706,894,659
71,22,8,55,6,30
0,1,1,1,2,4
0,0,0,0,0,0
5,1,8,1,1,4
3,2,4,1,1,4
677,22,197,86,77,368
0,0,0,0,0,0
112,234,111,165,173,177
48,40,38,41,42,33
55,20,23,270,71,40
299,232,574,406,217,100
2305,3224,2080,220,262,187
320,3983,252,571,1672,1408
0,31,26,1,10,32
0,0,0,0,0,0
230,675,148,549,676,423
2,88,24,12,33,9
0,0,0,0,0,0
0,0,0,0,0,0
270,264,264,157,266,267
718,701,650,1650,1891,1578
1013,1310,818,1282,433,546
219,204,208,2128,1267,1484
4,2,1,5,5,2
141,1503,352,0,26,11
63,182,124,5741,36138,377
138,148,430,124,12,112
16,15,13,17,19,21
389,619,355,314,427,161
0,1,0,0,0,0
14,35,7,35,17,27
166,215,282,23,372,58
211,296,472,319,386,370
677,487,534,1345,1341,650
2,0,0,2,0,0
1,0,0,1,3,0
25,287,15,281,82,135
0,0,0,0,1,0
305,338,110,728,410,258
266,130,203,85,125,156
7,6,41,9,10,14
0,0,0,1,9,20
12,56,60,11,20,10
74,46,64,24,77,53
300,314,396,455,325,212
2,0,1,2,1,3
0,0,0,0,1,0
15,9,14,154,5,0
2268,936,1178,1092,1165,1597
457,304,295,366,268,122
4,2,3,103,90,68
336,544,374,110,33,57
56,45,41,30,12,19
324,266,423,83,302,377
2,11,3,13,6,7
3,0,1,32,24,14
0,0,0,0,0,0
0,0,1,1,0,1
254,284,130,130,122,85
17,0,18,22,13,70
969,785,560,194,451,153
278,8,1433,572,382,415
2,2,0,3,3,0
32,72,64,3,3,1
6,4,12,31,106,23
149,231,182,213,329,143
507,44,447,28,45,158
0,6,3,3,1,0
13,7,10,9,8,16
0,0,0,2,0,0
39,7,1,28,16,24
167,148,176,93,145,98
0,0,1,0,0,0
307,67,134,1103,844,474
0,0,0,0,0,0
0,2,1,0,2,2
2,0,0,0,1,0
2,2,4,4,2,0
85,84,20,27,70,50
3,1,3,0,1,4
21,117,43,75,70,43
485,2376,655,888,1489,994
30,50,172,60,109,87
0,1,0,1,0,0
163,304,285,248,269,251
27,25,12,43,38,22
421,320,413,257,212,238
216,123,196,84,107,144
719,210,1,160,54,92
482,3,245,73,66,22
14,44,24,781,1179,624
221,258,171,2605,826,1747
1,7,1,2,16,0
0,0,1,0,1,0
25,66,21,36,62,54
1,0,0,0,1,0
52,43,64,551,495,753
287,344,677,607,505,703
0,0,0,0,0,0
871,875,542,225,697,353
122,74,57,117,75,7
232,213,267,310,468,253
36,23,25,15,43,2
4,3,3,3,5,3
484,887,505,356,72,581
0,0,0,0,0,0
39,35,42,4743,4072,3418
23,58,57,28,52,26
0,0,0,2,0,0
4,31,7,1,1,3
79,79,80,68,83,77
48,9,43,61,12,15
33,20,26,15,51,36
167,173,195,2264,3669,4340
22,18,15,22,13,11
5,11,2,11,12,4
0,0,0,0,2,0
1,0,1,0,1,0
13,19,17,6,10,28
1,0,0,0,0,1
8,29,16,8,9,10
1,1,0,0,0,0
3,8,17,0,2,2
48,54,27,44,36,30
9,7,11,14,33,35
295,6,180,113,57,154
221,310,247,56,46,59
6925,11998,15921,300,605,333
4,6,3,2,3,6
391,462,384,385,445,421
0,0,1,1,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,1,0,5,1,0
10,15,7,9,10,14
2,6,4,4,8,4
109,10,212,1046,34,2
25,36,24,19,36,18
93,173,208,202,123,59
20,8,2,23,55,4
194,240,297,176,197,139
1,0,0,0,1,2
1119,1755,139,1581,555,158
114,170,71,74,58,97
215,180,379,126,269,111
12,12,20,34,9,10
36,26,36,34,37,31
537,520,565,57,41,65
1,2,1,1,3,1
47,65,50,80,36,40
32,32,23,22,33,26
12,3,1,0,0,1
55,42,34,45,33,34
175,135,164,16,8,8
42,62,87,226,164,166
259,276,261,270,296,247
0,0,0,0,0,0
0,0,0,0,0,0
18,9,11,20,12,14
574,1075,205,610,424,410
356,197,398,145,28,92
280,494,348,345,382,231
0,0,0,1,3,0
156,151,184,122,152,123
32,8,11,16,7,22
49,92,41,21,19,15
73,376,614,23,48,67
15,8,5,13,7,4
64,53,55,42,55,56
57,12,31,14,13,17
72,58,27,0,121,4
579,428,360,59,65,80
398,3146,707,1150,1640,111
0,0,0,0,1,0
270,418,637,123,94,93
4,8,0,0,1,2
0,2,0,0,1,1
47,66,41,52,46,60
267,266,343,345,419,172
1,11,64,6,6,17
81,77,176,48,67,78
5,1,1,0,0,0
0,0,1,1,0,0
0,0,0,0,0,0
13,31,22,17,11,14
12,1,0,0,12,94
68,7,0,13,0,27
1,0,1,0,0,0
0,0,0,0,0,0
409,966,830,871,639,218
0,0,0,0,0,0
38,15,197,33,74,46
9,14,9,13,16,13
49,43,32,33,67,40
10,14,11,12,10,6
1,0,1,0,0,0
3,1,5,4,3,3
15,38,34,23,22,32
347,535,328,26,93,104
38,38,34,5,8,5
70,120,61,74,202,81
374,319,434,243,295,289
601,705,861,880,358,573
0,0,0,0,0,0
26,329,74,404,88,34
0,0,1,6,0,0
12,30,15,15,14,24
930,1037,982,1156,1039,861
3893,1627,2334,1371,1420,916
0,0,0,0,0,0
73,25,52,35,40,51
0,0,0,0,0,1
0,3,0,1,0,1
0,3,0,0,1,1
0,0,0,0,0,0
634,672,400,1187,817,774
47,52,53,75,64,62
119,204,61,3,2,4
0,0,0,0,0,0
1,0,0,0,0,1
37,2,204,584,495,14
756,546,614,934,1025,600
5,3,4,106,11,36
28,13,23,19,18,17
34,118,63,14,25,15
45,290,52,18,111,185
14,10,30,12,21,17
65,31,4,56,919,662
35,77,130,38,33,25
7,0,2,5,8,3
0,0,0,0,0,0
462,845,196,872,352,623
800,906,936,1148,965,1108
135,235,108,89,67,230
51,101,36,35,72,40
129,103,77,107,34,90
1,0,0,1,1,1
26,0,10,2,13,81
235,522,657,571,967,1260
0,0,0,0,0,0
0,0,0,1,0,0
118,3,1,198,115,145
3235,1228,3016,631,1321,735
21,73,76,261,35,11
28,10,20,46,10,19
3,2,0,0,4,1
191,272,223,196,198,120
0,0,0,0,0,0
0,0,0,0,0,0
172,156,186,180,252,187
439,361,467,370,334,339
0,1,0,20,12,22
30,21,32,19,36,22
1047,718,544,606,854,986
0,2,1,3,5,4
0,0,0,0,0,0
38,53,52,27,29,50
1,1,1,0,0,0
7,23,37,2,1,0
3,2,2,2,7,3
0,6,2,0,5,5
5,14,20,9,30,46
107,108,190,213,73,188
218,163,115,237,417,167
155,262,332,396,429,447
373,903,418,163,642,95
0,0,0,0,0,1
415,304,39,937,271,328
602,974,620,712,959,518
0,0,0,0,0,0
32,28,19,25,22,18
242,732,311,793,475,428
4,1,1,2,0,2
577,917,934,761,695,872
3,3,4,3,3,3
26,12,14,20,19,18
2,1,1,2,0,0
51,28,23,20,28,32
239,194,197,364,113,113
3,0,0,1,1,1
121,98,77,311,240,209
220,1488,936,1074,490,32
108,170,163,152,81,222
2,6,1,7,1,2
197,150,57,38,45,78
53,43,50,48,29,32
3,33,130,64,184,11
2,0,0,0,0,0
0,0,0,0,0,0
99,254,232,630,322,185
7,69,81,46,105,14
0,0,0,1,0,3
77,122,99,78,85,82
1,4,3,0,1,2
1154,275,2035,273,58,300
0,3,0,0,0,2
4392,6820,3666,238,76,229
63,158,55,76,33,170
738,1635,2767,1189,1740,1223
159,168,837,310,267,365
9,6,6,7,2,4
33,68,65,40,44,36
420,407,177,564,319,238
2,2,3,8,2,3
1909,4782,2908,55,38,30
1,0,0,0,0,0
6,1,2,1,4,3
3,8,2,2,0,7
111,382,331,450,711,465
0,0,0,0,0,0
0,0,1,0,0,1
656,892,1040,555,629,466
101,29,406,27,169,94
343,21,17,71,67,112
651,1032,671,260,283,104
165,200,165,180,204,153
219,224,181,128,296,99
9,1,3,7,5,4
0,1,2,1,0,0
0,0,1,3,4,1
11,12,11,4,18,8
300,417,252,327,265,166
10,14,6,29,26,16
3,8,1,77,91,80
0,0,1,2,0,0
200,196,24,406,69,67
13,2,3,8,8,3
69,148,98,179,53,79
13,21,1,20,16,34
2,2,1,1,0,0
38,56,70,55,24,29
0,0,0,0,0,0
25,38,51,34,25,35
255,241,249,195,161,244
0,0,0,1,0,0
736,858,394,635,190,1310
82,154,76,83,95,135
2,3,0,0,2,0
534,79,1008,286,276,385
176,345,282,248,370,256
0,0,0,0,0,0
58,134,78,45,80,55
826,375,863,554,695,482
6,6,1,0,7,5
11,65,201,42,18,40
2,3,9,4,0,3
5,9,9,10,9,4
38,13,33,51,51,75
0,0,0,0,0,1
0,0,0,0,0,0
1,0,1,0,0,0
234,324,342,291,260,293
1061,846,814,780,702,857
295,1728,1401,62,218,81
1,0,1,0,0,1
15,9,17,9,11,12
0,0,0,0,0,0
68,132,143,103,115,125
593,892,1345,808,691,446
5,7,0,7,21,8
344,985,466,196,216,556
0,0,0,0,0,0
138,129,102,101,263,149
71,165,47,107,170,194
1,2,0,0,2,2
9,36,16,35,11,79
231,190,196,117,122,81
4,6,23,0,0,1
0,0,0,0,0,0
224,439,501,624,258,297
1,1,3,1,3,1
0,0,0,0,0,0
1,1,1,0,0,0
134,145,431,84,516,338
1412,755,944,637,884,602
67,46,54,128,114,14
451,332,536,0,1,11
0,0,0,0,0,0
2,7,1,11,18,24
1,1,2,2,0,0
2,1,1,0,1,0
0,0,0,0,0,0
2,8,8,7,6,4
322,337,298,245,282,247
912,670,409,955,1799,632
50,68,57,55,56,52
0,0,0,0,0,0
865,256,989,86,150,47
7,18,18,48,19,85
0,0,1,0,0,0
4544,2375,3106,3658,1950,1064
34,4,4,30,24,7
638,551,518,584,584,413
512,1153,1348,34,79,28
0,0,0,0,0,0
82,234,16,2,11,36
555,543,8,292,418,76
0,0,1,0,0,0
35,14,11,6,14,21
444,571,381,279,255,304
81,117,187,185,130,160
8,25,21,84,65,93
277,330,288,304,332,257
0,0,0,2,1,0
241,144,206,506,187,448
0,0,0,0,0,0
6,9,2,1,4,3
31,29,12,13,30,12
47,207,165,78,173,183
54,44,28,34,31,33
79,7,5,201,334,8
642,294,465,346,293,292
1,1,3,3,0,4
8700,5445,2224,22,43,50
27,7,24,13,12,14
25,16,8,25,26,3
1192,1065,966,651,1488,465
217,312,19,577,267,131
13,13,11,31,14,14
8,3,12,15,15,4
47,134,186,5,2,4
0,0,0,0,0,0
193,195,175,11477,2478,4354
26,31,56,2,3,8
219,25,297,204,132,129
25,9,61,76,76,38
0,0,0,0,0,0
0,0,0,0,1,0
1,0,1,2,1,2
64,34,36,53,43,24
6,8,2,8,3,5
42,45,40,40,50,38
6,7,9,4,14,4
14,32,18,24,15,21
2,2,0,0,0,0
128,277,177,127,82,55
2303,442,371,829,335,1407
310,455,519,306,289,525
0,0,0,0,0,0
34,82,318,430,159,136
16,10,8,38,96,34
5,6,0,2,8,7
23,25,10,8,27,11
0,3,0,0,0,0
38,36,32,5,2,7
435,400,404,369,425,326
1,12,6,11,33,95
13,4,8,26,52,50
105,105,92,106,67,66
161,101,153,214,169,149
0,0,0,0,0,0
20,15,4,0,1,2
33,70,14,46,9,17
0,0,1,1,3,2
1,2,2,5,0,0
18,21,31,21,18,29
374,722,557,436,540,482
82,51,13,56,4,4
23,7,3,11,9,13
12,42,40,3,2,0
156,128,78,310,361,440
24,34,8,144,162,118
282,477,345,328,170,284
135,79,40,1309,86,808
27,37,40,58,31,39
33,53,40,39,44,39
0,1,2,0,1,0
260,363,229,244,340,194
35,12,40,35,23,18
1,1,3,0,0,2
356,198,300,323,271,301
300,182,205,111,263,180
8,3,1,23,31,101
805,726,492,13,16,9
1788,3324,5094,52,12,10
27,31,20,27,19,20
19,20,6,11,17,9
18,1,1,11,13,18
0,0,0,0,0,0
239,277,300,267,270,461
11,32,1,347,591,175
3033,2647,1277,3227,2127,1792
9,6,1,1,3,3
6,3,4,1,1,2
138,524,213,643,555,472
17,33,27,26,25,16
0,0,0,0,1,1
110,69,57,29,36,24
14,33,28,30,40,28
444,501,711,659,397,650
495,82,238,1093,307,785
251,288,239,94,38,106
3,2,4,9,9,9
0,0,0,0,0,1
1,4,0,6,4,8
615,882,854,677,717,482
166,108,83,190,237,354
0,0,0,0,0,0
180,125,288,116,178,163
53,26,40,21,43,23
230,101,7,244,119,56
33,59,50,220,86,354
0,0,0,0,0,0
918,1540,1007,155,70,68
196,273,282,75,83,70
716,355,519,13,21,7
558,180,105,74,262,171
220,243,327,124,63,41
23,1,2,1,0,5
201,131,240,238,249,126
1153,437,2913,552,785,1402
0,0,0,0,0,0
5,4,1,5,1,3
14,18,20,19,9,9
1,9,3,3,139,5
0,0,0,0,0,0
1,1,1,5,12,6
4,1,0,64,102,19
197,222,225,160,56,225
14,16,8,19,12,7
48,671,241,12,745,700
280,535,401,776,373,162
44,73,60,51,48,42
43,106,194,1,0,6
98,202,265,123,127,94
296,678,358,450,408,202
5,6,2,3,3,5
383,264,310,253,315,357
4,0,3,9,10,0
42,47,21,27,11,23
42,47,3,51,58,111
230,55,51,1,0,18
5,24,3,4,2,7
8,3,0,11,6,5
89,162,132,101,53,158
8,3,3,65,81,63
49,18,30,35,43,14
3453,1988,1213,481,547,353
5,9,5,4,1,2
0,0,2,0,0,0
46,219,129,49,108,140
68,197,137,242,128,288
745,954,1113,1094,890,752
3,2,3,8,3,3
115,207,196,281,396,254
8,9,4,8,3,6
45,25,29,19,31,40
24,28,31,25,22,14
890,3390,1350,26,42,51
0,69,10,115,3,40
0,0,0,0,0,0
50,220,106,238,167,145
4,6,8,6,9,10
49,251,10,102,65,48
192,618,335,1292,1667,405
131,106,146,127,103,93
467,505,558,804,834,742
14,7,6,2,1,2
0,0,1,0,0,0
2715,3496,3594,2910,3284,2764
414,450,280,479,453,244
3,2,1,0,3,1
5,4,10,1,0,4
18,2,23,10,44,23
0,0,0,0,1,2
0,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
71,84,63,72,68,51
230,210,17,124,108,96
12,13,8,5,21,22
300,123,292,207,107,46
34,63,31,25,46,14
50,141,132,9,8,4
21,16,5,5,27,6
3,1241,185,641,384,959
12,18,44,15,12,2
10,6,1,1,3,0
0,0,0,0,0,0
1625,1411,1923,1847,1618,1381
1142,963,1280,10,15,2
11,1,4,8,4,0
20,8,18,33,19,14
71,327,67,7,73,40
14,16,14,14,16,13
11,18,11,13,6,14
0,0,0,4,0,0
1,0,0,1,1,1
2299,24,137,0,24,58
1,328,33,57,38,22
0,1,1,0,1,0
31,18,11,26,20,22
2,6,0,2,1,2
38,61,125,325,69,26
0,0,0,0,0,0
0,0,0,0,1,0
315,90,319,14,42,43
0,0,0,0,0,0
528,345,777,429,496,1309
6,0,14,2,6,5
304,189,136,168,247,80
0,0,0,0,0,0
15,4,12,13,4,5
0,1,0,1,0,2
170,392,127,160,399,78
3,4,1,4,2,1
2,0,4,5,10,3
49,116,65,65,34,43
118,122,307,225,311,80
29,65,27,9529,7831,13718
96,35,3,108,45,113
35,31,41,1,1,3
0,0,0,0,0,1
2,2,0,3,1,0
2,8,1,7,3,1
121,539,78,174,293,295
54,79,75,2,2,0
8,7,5,7,2,4
54,34,14,100,30,116
0,0,0,0,0,0
84,50,38,28,10,11
0,0,0,0,0,0
1,7,6,6,4,1
955,4,430,8,368,51
4,0,3,7,11,5
43,72,50,1258,1012,1347
0,0,0,0,0,0
2,35,21,9,15,0
807,698,581,1027,1191,396
142,223,430,170,449,33
0,0,1,0,3,0
216,56,399,275,333,180
16,36,46,116,247,131
12,0,0,13,6,11
704,1071,793,561,806,541
100,47,317,215,20,49
0,0,0,0,0,0
2,6,7,4,13,21
205,153,112,365,119,105
24,15,6,56,12,39
82,33,112,110,87,253
128,128,96,123,70,127
136,59,128,81,191,92
607,1058,1006,97,140,155
1016,1125,668,20,11,20
15,7,15,124,76,50
0,4,10,19,15,39
2,2,3,2,1,0
528,498,604,390,218,550
11,19,16,9,4,27
30,100,50,22,58,26
229,132,159,198,184,86
17,72,87,32,32,52
28,31,24,24,34,30
19,26,38,46,40,32
96,111,10,39,78,2
61,37,64,143,27,33
161,89,104,2475,805,787
0,0,0,0,0,0
142,239,88,58,4,37
290,311,290,295,290,238
1,1,1,1,0,2
0,0,0,0,1,1
0,0,0,0,0,0
145,63,107,48,143,80
1,4,0,0,1,0
312,301,283,382,236,387
3,29,19,19,19,16
0,0,0,0,0,0
2,3,0,3,10,2
925,831,2523,90,52,88
359,67,1,57,202,7
1949,1136,992,181,134,70
0,0,0,0,0,0
11,16,5,23,11,22
72,154,245,93,272,113
71,62,37,73,22,23
5,3,7,0,1,1
1,2,0,1,1,0
206,1377,4013,53,21,226
832,771,1217,635,1011,995
254,484,491,646,745,377
0,7,3,8,0,0
0,0,0,0,0,0
92,18,93,256,86,13
354,574,369,491,432,441
1,0,12,271,357,61
1,0,1,1,1,1
0,0,0,0,0,0
147,144,36,331,57,25
83,512,60,179,31,77
13,12,20,10,22,21
305,204,386,167,128,204
0,0,0,0,0,0
1,1,1,48,11,60
10551,3479,2371,299,14,256
7,0,97,35,5,14
23,29,8,15,13,9
26,12,18,15,18,16
29,2,13,2,2,1
94,186,92,199,185,94
1,6,22,13,10,8
2,8,0,14,3,18
890,389,92,1674,681,1130
20,12,18,18,54,40
0,0,0,0,0,0
241,167,273,288,191,190
0,0,0,0,0,0
37,66,56,37,48,30
439,542,392,452,562,356
95,190,345,318,243,218
34,72,32,411,251,287
54,56,50,38,107,60
1051,429,1309,82,182,659
1,0,0,1,1,0
14,33,14,51,52,33
0,2,0,7,10,4
6,8,17,0,0,1
203,200,251,283,172,207
156,36,13,28,26,176
47,3,53,54,46,106
46,33,6,17,29,26
526,537,426,730,593,475
6,2,8,5,3,3
3,3,1,5,2,3
1105,499,377,504,989,1678
280,141,183,856,897,786
0,0,0,0,0,0
4,4,0,3,13,2
0,0,0,0,0,0
5,4,1,0,4,2
0,0,0,1,31,2
0,0,0,0,1,3
149,133,125,177,214,94
196,143,152,1247,1592,1254
1087,1239,971,954,999,789
437,515,375,391,451,460
447,487,486,426,425,390
0,0,0,0,0,0
30,3,60,31,8,12
21,3,17,2,0,3
75,217,142,126,59,33
20,14,8,42,37,19
0,0,0,2,11,2
9,9,8,1,2,4
19,6,18,11,32,12
225,331,272,568,525,515
5,9,1,2,2,3
249,168,103,53,6,8
57,79,77,123,60,65
847,983,848,14,23,20
0,0,0,0,1,1
0,1,0,3,3,0
1,0,1,1,0,2
50,118,87,29,49,11
404,255,91,247,72,282
0,1,0,1,0,1
238,161,137,110,223,56
14,3,11,5,4,8
4,6,4,8,5,4
562,997,478,922,475,375
52,284,251,349,122,61
23,28,25,22,28,31
0,0,0,0,0,0
15,18,27,28,17,26
3167,2687,4565,68,33,60
0,0,0,0,0,0
62,80,51,146,23,94
861,1032,850,1205,749,684
41,205,165,143,132,38
20,8,6,30,1,4
9,31,7,71,9,22
1281,1321,1549,18,31,30
0,0,0,0,0,0
1,0,0,0,0,0
2,0,1,1,2,0
0,1,1,1,0,0
3,3,31,2,0,16
2,0,1,0,1,0
9,0,0,0,0,0
52,70,99,620,33,160
1476,351,46,6,395,1650
13,2,55,24,24,11
592,640,639,639,596,687
11,26,27,4,6,5
193,370,20,219,406,184
3,2,1,0,0,0
438,310,362,22,96,148
29,86,48,111,52,55
299,279,285,127,452,266
1087,132,508,152,161,586
626,1025,186,447,310,788
357,550,257,259,311,158
0,8,11,2,7,0
2565,4598,2837,548,834,997
23,29,56,50,88,88
1,1,0,0,0,0
55,40,44,64,94,29
77,38,170,96,114,206
464,215,543,411,419,521
0,0,4,0,3,0
8,3,8,10,3,4
8,18,4,5,10,4
0,4,7,10,1,3
0,0,1,1,2,2
19,11,23,11,24,4
0,1,0,0,0,2
2,3,5,1,3,3
5,1,7,2,3,4
371,365,534,367,708,301
18,1,94,197,1,144
315,215,341,180,301,419
245,344,859,449,380,443
1,0,0,0,1,1
23,0,16,144,58,2
0,1,0,0,0,0
124,54,19,68,68,38
101,43,21,55,62,60
0,1,0,0,0,0
0,0,1,1,2,2
0,0,0,0,0,0
68,63,50,52,61,49
43,29,81,13,78,101
0,0,0,1,0,0
6,2,5,2,5,4
52,120,82,70,68,65
29,28,20,38,12,28
0,0,0,0,0,0
621,695,1473,757,42,81
33,53,22,31,15,29
29,369,7,37,81,177
61,63,36,274,198,155
2,0,1,2,0,0
2,0,0,0,1,0
30,37,34,22,45,22
469,353,395,389,315,581
10,18,7,7,6,8
64,41,8,48,50,28
1,0,0,0,0,0
0,0,0,0,0,0
408,177,127,325,484,176
53,97,135,108,123,68
100,132,127,174,63,74
0,0,0,0,0,0
0,0,0,0,0,0
489,187,958,268,440,301
0,0,0,0,0,0
0,0,0,0,0,0
5,10,7,2,2,4
0,0,0,0,1,0
131,106,151,29,66,96
114,122,91,177,153,28
1932,1636,2335,4182,1282,1623
36,52,114,15,163,236
12,8,17,6,10,5
1,1,0,0,0,0
311,201,346,27,34,32
0,0,0,0,0,0
48,99,105,89,45,93
3,6,1,4,0,4
0,0,1,0,2,0
3,4,4,5,4,4
69,148,90,139,116,350
4,0,0,1,0,1
3814,11,1532,126,40,209
80,138,138,77,90,130
173,1404,539,1193,109,833
45,3,1,2,7,12
648,475,239,127,45,451
0,0,0,0,0,0
49,7,62,179,55,68
42,62,58,46,68,42
1514,380,437,27,20,5
786,598,1251,996,1077,1079
387,420,880,33,709,100
328,290,224,128,340,418
0,0,1,0,2,0
117,158,171,104,49,141
989,397,411,219,97,108
0,0,0,0,0,0
12,2,11,0,4,26
136,178,116,158,74,152
2,1,1,0,0,1
157,205,172,174,90,129
213,1085,1122,842,584,442
0,0,0,0,0,0
1,1,9,7,1,4
905,1401,791,1017,678,617
16,13,58,46,24,19
12,2,3,4,6,9
11,41,9,14,17,1
1,6,2,1,2,2
61,86,92,36,102,78
0,2,0,0,2,1
47,89,33,3,12,68
437,226,292,1770,2171,1739
429,532,545,42,35,23
905,2345,1680,2,15,4
223,278,249,281,260,229
86,54,68,191,124,107
0,6,0,2,1,0
38,6,22,538,354,495
124,69,39,2996,4563,2460
0,0,0,0,0,0
70,80,95,71,88,66
0,3,3,0,2,1
33,16,41,19,60,1
267,98,155,22,223,53
1,0,0,0,0,1
41,65,189,95,59,74
526,734,541,1327,663,839
455,773,98,490,128,264
6,29,22,12,6,14
118,122,71,0,29,54
4,4,6,6,2,7
292,220,237,330,439,135
5,4,7,3,7,4
3,61,177,74,353,128
2,0,0,1,0,3
0,0,0,0,0,0
47,29,40,33,47,32
57,55,60,64,85,74
51,267,13,13,14,4
0,0,3,13,7,4
97,9,11,33,90,14
93,26,87,58,107,52
18,18,18,37,18,11
1179,970,1105,657,640,509
75,165,114,26,67,11
10,20,34,1430,1191,1431
107,110,114,78,84,81
0,0,0,0,0,0
15,168,3,113,458,13
0,0,0,0,0,0
163,143,72,93,56,99
0,0,1,0,1,0
55,50,49,472,205,206
62,37,25,49,9,29
63,68,37,61,102,52
75,61,95,52,75,50
0,1,10,14,5,17
288,120,262,10,113,70
20,36,25,20,59,41
1,4,0,4,0,0
9,6,4,4,4,7
1,0,2,0,2,1
125,107,153,100,100,110
28,34,39,7,20,11
578,606,496,523,638,555
31,125,37,558,602,508
1,2,2,1,6,4
35,64,57,27,63,58
39,2,1,191,0,68
3526,5293,1965,343,782,861
214,278,173,288,247,235
0,0,2,0,0,1
288,143,184,570,401,146
14747,20126,17849,59,90,67
1075,662,470,486,441,483
116,103,102,118,111,100
0,0,0,0,0,1
40,40,41,37,30,22
159,151,129,237,205,234
12,10,13,38,13,4
0,0,0,0,0,0
27,15,18,111,123,70
123,96,15,85,130,70
0,0,0,0,0,0
229,326,222,214,230,256
0,0,0,0,0,0
72,97,27,36,50,54
141,119,133,96,162,104
4,22,48,186,119,464
135,99,397,810,140,13
13,23,13,31,10,22
150,75,266,118,516,85
77,329,3,626,15,128
6,1,9,1,6,2
29,18,14,1835,1607,2090
102,250,73,173,54,5
58,46,39,15,46,68
1,1,1,0,0,1
56,19,6,22,11,22
12,84,15,10,63,17
27,22,9,104,160,57
22,20,20,21,24,16
27,25,13,2,34,12
4,23,12,10,20,7
9,8,7,8,11,12
6,4,3,1506,681,3306
9,9,10,9,11,9
88,48,152,189,81,95
80,45,49,54,99,33
65,24,39,16,4,15
348,185,286,410,364,324
4,2,6,4,7,2
0,3,0,4,2,1
0,0,0,0,0,0
0,0,0,0,0,0
