"sample1.1","sample1.2","sample1.3","sample2.1","sample2.2","sample2.3"
745,720,220,244,1128,33
4,15,2,5,4,5
0,0,1,0,0,0
21,11,15,14,13,15
72,60,78,65,106,74
73,64,72,47,58,123
50,118,97,99,184,88
358,264,112,508,143,88
63,15,34,62,66,106
0,0,0,0,0,0
4,4,3,10,5,14
0,2,0,4,0,0
4,18,15,2,29,24
30,33,37,37,64,47
233,174,125,1095,1771,1165
0,0,0,0,0,0
0,0,0,0,0,0
174,183,307,305,124,297
14,11,14,13,18,16
729,456,497,668,565,572
1,1,7,1,2,1
0,0,0,0,0,0
2,2,0,0,0,1
39,1044,55,271,3454,29
0,0,0,0,0,0
1,14,7,0,12,3
96,180,36,334,139,235
154,131,114,131,233,90
54,76,203,35,124,108
15,4,1,2,6,7
0,0,0,0,0,0
58,174,1370,455,97,77
30,15,2,5,20,32
0,0,0,0,1,0
422,529,318,297,416,485
989,141,175,274,725,610
148,589,84,324,380,375
0,0,0,0,1,0
1423,1404,1023,79,94,108
0,0,0,2,0,0
1,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2,1,3,11,2,2
444,530,412,545,539,512
1,17,19,20,25,4
258,271,317,69,114,117
0,0,0,0,0,0
17,12,7,170,169,186
1,2,1,1,1,1
153,123,122,198,134,560
102,62,72,116,107,121
32,15,3,2,0,3
0,0,0,0,0,0
1,2,0,0,0,0
14,16,18,7,26,17
4740,296,630,4811,3814,156
0,0,0,0,0,0
190,898,342,568,368,417
410,125,281,175,187,1537
276,240,206,295,250,97
137,459,174,55,323,196
132,86,0,118,28,7
34,59,39,35,35,46
28,19,31,74,80,59
95,54,49,5,4,1
129,161,118,146,22,167
358,368,131,13,54,6
16,1,4,4,12,5
448,443,333,479,584,483
209,198,219,250,283,220
911,862,755,100,78,86
3,2,5,41,22,4
0,0,0,0,0,0
116,310,406,210,535,303
433,885,567,215,484,1631
5,14,18,15,6,11
8,4,4,9,14,8
18,40,35,17,26,30
2966,4002,2930,269,421,284
66,91,84,112,113,96
1,1,1,4,1,6
211,430,466,59,7,22
11,1,3,11,12,14
3,3,0,0,0,1
19,20,9,12,25,23
862,291,266,351,372,153
391,175,338,102,581,415
0,0,1,0,0,0
81,65,43,36,138,136
77,51,33,31,52,45
9,5,8,12,11,8
0,0,7,7,1,1
39,26,30,37,26,34
293,300,220,116,288,173
6,4,2,3,4,2
77,58,59,52,49,46
41,904,665,367,180,3528
63,67,63,61,61,71
0,0,0,0,0,0
345,346,429,295,272,282
124,28,72,42,35,4
42,184,835,107,130,128
9,8,12,19,20,16
3018,2279,1838,470,568,196
10,8,11,15,8,12
23,23,6,1,24,14
17,13,13,28,24,15
0,0,0,0,0,0
484,90,16,290,1211,533
578,585,338,748,522,594
11,8,10,6,12,1
0,1,0,0,0,1
268,644,158,593,26,437
372,124,257,802,523,681
7240,3058,3933,4099,2846,1788
0,1,0,0,0,0
0,0,0,2,0,0
0,0,0,0,0,0
51,66,166,186,64,918
12,49,28,86,1,13
0,0,0,0,0,0
31,46,33,43,48,44
0,0,0,0,1,0
504,419,171,6,16,24
17,19,24,22,13,28
364,376,265,48,66,48
91,79,37,61,78,78
384,278,345,225,398,316
1,0,1,0,0,0
0,0,0,0,2,0
25,19,39,19,88,51
149,141,118,9,10,11
400,1138,1166,185,264,469
11,3,12,9,7,10
73,18,1,210,181,24
2,1,0,0,0,0
40,53,43,69,54,61
1470,493,626,470,1186,1170
0,0,0,0,0,0
6,3,4,9,11,9
1,5,4,3,12,1
236,223,158,227,222,139
67,273,214,777,438,328
60,635,434,15,6,15
0,0,0,0,0,0
70,4,17,19,59,21
1363,3542,563,873,1943,2698
6,6,4,3,5,13
1,2,3,0,0,0
32,17,50,50,83,47
6,27,28,24,30,29
0,0,0,0,0,0
667,585,665,801,943,241
3429,1663,1510,63,386,377
1,31,9,4,50,3
7,9,12,22,10,20
66,98,181,30,281,225
61,82,53,8,103,68
0,1,0,1,0,1
215,62,121,52,28,334
0,0,2,1,1,0
3,0,2,0,1,1
349,230,150,67,37,45
23,12,16,4,43,14
17,22,14,12,19,15
0,0,1,0,0,0
105,81,77,133,215,131
0,0,0,0,0,0
0,0,0,0,0,1
31,4,38,9,1,8
30,32,32,33,30,32
0,0,0,2,0,0
184,81,76,93,214,158
0,1,0,0,0,0
529,774,61,39,24,19
0,0,0,0,0,0
121,183,157,95,134,211
24,23,47,33,28,103
591,207,643,59,196,208
278,420,58,34,74,48
0,0,0,0,0,0
41,25,23,3,24,17
0,0,0,0,0,0
18,91,62,46,53,6
22,26,8,32,29,10
5,4,22,32,12,19
382,509,731,238,356,262
516,893,764,1166,1058,977
104,87,83,150,169,102
549,380,468,194,301,227
449,358,279,386,451,427
500,552,506,82,67,87
89,334,50,285,756,226
286,467,109,306,124,371
110,77,76,98,91,148
0,0,0,0,1,0
688,1522,528,632,706,439
589,496,307,660,1189,239
0,0,0,0,0,0
640,470,68,357,553,33
0,0,0,0,0,0
81,69,52,101,151,96
15,15,17,7,25,10
1,4,0,2,0,4
195,27,90,100,78,1
189,1,391,29,74,27
410,330,320,358,464,398
0,0,0,0,0,0
408,445,184,914,233,1625
721,1278,1634,1295,1699,1354
137,125,171,3,5,4
413,372,230,108,125,18
301,383,269,1570,2788,190
10,12,21,10,11,8
1,0,0,0,0,0
112,91,94,133,176,119
194,290,152,322,288,159
1,2,4,3,1,0
159,404,234,242,420,560
1411,855,890,2319,2910,2175
0,0,0,0,0,0
0,0,1,0,0,0
0,6,0,0,5,0
1,0,0,0,0,1
4,2,7,3,2,7
774,969,622,247,1201,707
35,217,83,329,746,539
242,491,297,375,515,509
3241,3062,4964,21,25,38
19,49,68,11,16,9
792,673,816,771,932,952
35,54,66,11,101,43
20,13,23,14,32,25
19,5,30,2,22,32
0,3,0,0,0,0
579,134,475,696,529,1035
212,375,317,504,1405,1593
0,0,2,1,2,0
10,18,15,0,11,6
12,48,16,22,11,18
106,65,70,25,44,76
0,0,0,0,0,0
0,0,0,0,0,0
93,33,74,198,846,22
0,0,0,0,0,0
44,40,40,37,62,40
702,275,399,840,163,1233
0,0,0,1,0,1
100,688,153,2022,53,519
2,3,1,2,7,0
0,0,0,0,0,0
300,701,756,686,634,932
456,812,22,91,611,452
142,192,176,4,0,0
0,1,0,0,0,0
17,15,12,7,8,31
26,14,29,45,16,43
184,210,171,209,236,213
2,4,2,3,4,3
108,144,188,276,178,244
1521,2082,3043,499,458,312
18,15,2,1714,10298,4564
7,10,30,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
8,4,14,11,1,1
103,0,39,33,17,180
9,6,3,6,14,17
48,84,5,3751,4788,6410
974,183,448,274,206,698
353,550,545,276,65,243
0,0,0,0,0,0
3,1,1,1,2,1
20,30,19,3,7,1
1,0,0,0,2,0
27,40,32,40,157,115
6,3,2,5,5,13
285,699,239,690,336,289
3,16,4,448,497,447
5,30,8,10,7,12
15,9,17,19,11,21
818,599,797,368,953,1041
361,1411,13,6,1223,221
0,0,0,0,0,0
1,8,4,50,49,39
0,0,0,0,0,0
41,44,31,49,74,39
104,49,63,13,14,23
290,7,30,62,209,62
0,0,0,0,0,0
64,7,32,52,43,8
80,49,17,1,1,1
130,53,84,113,150,90
166,197,166,196,250,210
12,15,8,19,61,14
0,0,3,0,1,0
5,4,5,3,4,1
0,0,0,0,0,1
1,42,1,2,0,5
736,1181,1035,1357,902,835
0,0,0,0,0,0
0,0,1,1,12,2
0,0,0,0,0,0
1,2,1,5,5,2
56,36,43,6,8,6
685,340,270,593,775,330
7,11,8,11,204,56
384,637,536,668,841,342
0,0,0,0,0,0
36,46,5,82,50,44
133,200,193,194,262,256
5,4,0,0,0,2
246,158,165,283,307,372
60,140,132,7,10,4
1,4,0,4,5,1
3,0,1,1,1,1
182,383,340,21,24,33
83,176,136,2,7,8
15,5,4,79,106,56
0,0,0,0,0,0
105,137,86,5,4,1
0,8,4,3,7,0
0,2,0,0,0,0
0,1,10,2,0,1
434,445,387,490,584,515
9,3,2,3,5,12
34,9,13,14,19,2
123,176,141,142,170,269
79,153,195,253,341,268
0,0,0,0,0,0
3,7,11,3,13,7
164,157,170,204,270,226
31,39,30,53,40,35
1,0,2,1,0,3
3,1,1,3,1,3
17,41,23,27,7,29
158,176,260,39,34,223
463,561,524,88,200,140
6,8,23,102,143,14
92,79,90,201,116,158
0,0,0,0,0,0
279,663,668,113,398,107
4,9,13,8,6,1
7,7,7,8,5,8
2,1,2,0,0,0
11,30,11,20,29,42
0,0,0,0,0,0
631,1245,336,994,844,393
1501,675,1757,1977,278,366
78,101,51,70,103,63
8,292,62,83,462,5
3,4,4,8,4,4
0,0,0,0,1,0
1041,904,1193,4,19,7
20,9,9,18,31,18
960,1633,694,946,4421,1548
375,456,94,82,332,33
4,6,3,2,8,3
0,0,2,1,0,1
239,227,217,206,278,208
97,121,81,14,109,75
26,8,4,23,5,22
181,199,68,491,52,301
13,23,8,12,24,25
1,0,2,1,1,0
6,4,4,2,5,9
3,3,1,2,1,4
3,2,4,2,4,0
0,0,0,0,0,0
215,125,194,158,204,203
0,0,0,0,0,0
198,11,0,115,85,124
120,118,102,72,41,87
433,470,340,2,12,0
512,228,206,332,384,113
89,107,91,70,107,54
0,0,0,0,2,0
35,22,1,0,0,5
37,24,35,38,67,36
13,11,9,1,1,9
2444,792,2318,584,595,1423
31,267,111,170,61,239
563,239,278,235,1495,197
307,187,52,651,749,290
1524,1603,1666,1519,2196,1448
2,1,1,1,0,1
93,65,75,109,140,91
1,1,16,1,2,1
2,2,1,2,0,0
16,35,6,27,24,52
101,93,89,102,140,103
47,90,11,158,499,65
533,117,9,356,95,109
1,6,4,4,4,4
143,60,109,132,42,52
45,17,78,36,101,78
10,6,8,2,2,1
9,10,6,5,5,4
1054,794,970,813,1175,1113
229,108,39,255,323,72
20,87,150,93,102,43
463,3769,5122,406,2002,802
16,38,2,12,2,0
211,139,94,164,571,266
0,0,0,0,1,0
62,22,68,74,40,28
1,2,13,1,5,27
5,5,4,3,5,5
37,42,40,33,38,40
1263,493,532,1262,560,454
54,95,14,56,40,14
6,12,0,4,1,0
0,4,0,0,1,0
279,548,373,264,524,348
375,418,560,448,680,701
2,11,13,4,1,7
45,25,21,39,28,35
18,90,113,386,289,405
693,755,616,773,1007,632
13,34,22,35,12,10
392,170,418,681,745,301
898,714,573,710,827,746
8,24,9,6,10,7
18,1,1,18,17,1
1688,333,937,75,97,53
3,2,4,1,13,1
881,911,810,235,240,167
0,0,0,0,0,0
95,66,77,99,118,87
179,38,14,167,83,85
322,433,161,540,203,223
20,15,6,4,6,8
2,1,2,6,0,1
184,207,123,180,229,174
79,27,92,7,79,50
107,57,46,69,110,58
869,1427,2759,452,288,366
0,0,0,0,0,0
701,701,616,343,421,360
13,16,39,2,2,1
290,1066,171,73,437,41
33,32,26,20,28,30
0,0,0,0,0,0
116,165,169,131,90,400
694,1187,1189,1229,1105,1521
2245,874,1113,2193,2434,1938
6,13,25,12,17,2
26,29,35,35,94,36
213,74,157,84,149,99
8,7,0,0,2,2
15,27,8,14,30,24
169,215,215,238,287,225
25,125,88,9,233,71
88,102,105,259,98,293
0,3,48,17,1,53
1095,1513,932,737,1333,537
153,171,157,3602,4648,3925
1043,567,755,36,19,26
3,4,2,3,5,1
929,557,810,482,719,452
0,0,0,0,0,0
0,4,3,2,4,0
0,0,0,0,0,0
0,0,0,0,0,0
0,4,0,142,211,205
60,35,21,20,20,36
656,729,674,1047,1214,1522
0,0,0,0,0,0
6,1,1,0,1,0
0,0,0,0,0,0
452,524,610,795,13,0
8,4,4,4,8,8
81,188,340,98,266,132
0,0,0,0,1,1
21,3,31,42,46,18
3,3,4,0,0,0
1,0,0,0,0,0
226,397,297,629,139,92
7,89,68,30,222,36
120,69,56,96,197,66
2687,1483,50,1547,2969,448
2078,1151,538,1002,515,1917
8,3,12,19,19,12
0,2,0,0,0,0
29,63,29,34,28,26
1619,1343,226,2072,2566,1230
0,0,0,0,0,0
3144,1956,18,1440,407,1851
69,45,36,83,52,70
1,0,0,4,0,1
84,332,0,507,1742,167
41,26,26,70,13,23
429,463,359,487,527,401
52,76,68,69,66,66
169,189,167,74,86,204
239,764,1273,555,120,649
37,19,31,69,43,12
54,42,20,68,109,113
91,114,81,138,140,93
38,2,11,0,2,2
2,4,4,3,7,3
153,115,108,154,205,72
31,239,103,53,0,40
0,0,1,2,0,2
171,64,186,190,270,106
10,28,5,60,97,80
96,42,177,82,101,182
156,126,35,67,161,128
53,80,58,63,78,49
1933,1792,2393,1717,2045,927
0,0,0,0,1,2
87,148,138,706,1288,541
6,9,4,3,7,4
695,661,575,2437,2851,2093
0,0,0,0,0,0
0,0,0,0,0,0
37,28,25,50,25,52
2,1,2,0,1,0
366,574,926,2112,481,345
112,105,86,90,91,98
6,11,7,0,1,2
5,1,20,11,1,3
122,75,75,35,90,42
575,837,401,658,410,712
739,572,712,613,1481,927
33,5,2,3,17,6
1,0,1,1,2,0
195,249,157,189,253,247
15,30,33,14,6,16
129,141,118,111,215,101
51,19,9,91,35,150
8,3,8,3,6,3
0,1,3,3,1,0
128,184,184,267,404,472
6,2,0,3,2,17
742,450,122,1986,816,60
5,4,8,0,0,0
129,112,154,155,43,149
1744,2617,1262,27,40,43
0,0,0,0,0,0
137,160,101,174,216,193
28,24,22,90,32,41
619,257,40,175,172,292
767,834,1222,7,13,6
0,0,0,0,0,0
68,71,35,110,85,67
14,2,16,18,1,26
577,800,392,528,457,580
16,7,12,9,6,7
0,0,1,0,0,0
41,57,137,9,64,39
20,5,333,26,14,148
332,350,345,31,44,31
793,671,566,893,2285,1482
29,23,42,37,90,60
339,270,339,311,734,335
6,3,4,7,11,1
6,7,6,10,6,3
0,1,0,0,0,0
16,12,23,41,52,50
238,817,52,268,464,651
47,1,5,55,43,33
1,0,0,0,1,2
31,47,41,38,13,42
94,98,208,145,214,183
6,11,3,11,35,2
988,925,1068,279,185,181
0,2,2,0,0,1
6661,221,14672,168,335,43
873,830,36,262,439,234
239,466,238,4,5,4
41,34,32,51,40,32
1,0,0,2,0,2
6,5,7,9,6,5
57,63,82,509,446,604
0,0,0,0,1,0
6,1,9,6,10,3
14,8,15,15,28,11
1611,1006,857,66,50,49
106,28,32,90,8,6
96,62,45,18,23,12
0,0,0,0,0,0
16,24,54,18,40,25
126,99,96,111,174,79
910,355,613,194,569,204
0,0,0,0,0,0
14,118,782,169,422,457
58,96,48,51,82,104
1,0,0,0,0,0
133,163,95,116,167,166
11,10,6,5,2,4
729,846,645,711,774,759
0,0,0,0,0,0
330,283,210,149,173,253
0,0,0,0,0,0
144,165,126,12,20,17
0,0,0,0,0,0
393,912,1568,1678,2285,883
314,885,314,468,290,103
49,241,446,236,150,367
162,69,112,96,91,160
5,16,2,32,7,123
0,0,0,0,0,0
89,3,15,1,67,53
0,0,2,1,1,0
64,231,148,185,174,176
0,0,2,1,0,0
50,43,53,14,38,148
0,0,0,0,0,0
5,4,5,0,0,0
3,3,6,4,5,4
3,0,0,0,0,0
2,3,1,2,4,5
472,112,68,893,42,132
0,0,0,0,0,0
157,41,64,175,202,81
2097,977,1832,1885,306,1551
499,380,446,475,462,369
2,3,1,2,1,2
100,109,28,249,170,173
3,3,1,3,4,3
6,11,2,25,14,19
239,124,95,142,122,125
461,63,148,245,76,92
47,72,68,42,44,58
47,30,17,18,8,32
1,0,1,0,0,0
0,0,0,1,1,1
215,74,122,4197,6074,433
642,682,591,74,79,56
149,197,237,394,217,342
33,158,66,131,185,97
3916,3749,1912,26,18,16
276,201,152,31,31,99
1512,1083,259,23,407,2015
1,0,6,3,6,4
71,12,418,27,137,131
266,266,230,511,1100,1292
16,16,11,6,18,12
0,0,0,0,0,0
8038,20932,5064,131,143,72
377,238,342,83,372,203
58,122,148,222,208,124
67,49,67,114,103,45
16,19,9,61,126,19
0,0,0,0,1,0
34,425,147,12,4,24
222,257,130,115,176,150
0,0,1,0,0,0
545,753,1356,834,140,1764
14,2,4,7,19,6
2465,2857,2575,88,94,62
315,322,197,187,194,219
387,180,148,654,101,63
5,2,1,0,2,4
2,0,4,0,0,2
150,290,248,117,364,162
2,0,1,2,5,1
34,71,71,33,38,128
303,145,742,58,220,118
1298,3155,1144,1231,1339,1254
762,717,700,189,232,223
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
83,62,58,61,90,61
52,337,124,122,221,51
186,129,161,167,203,206
67,83,57,180,119,68
161,170,199,18,17,13
0,0,0,0,0,0
2,8,4,0,0,0
243,280,226,283,332,173
32,53,36,49,61,63
0,2,1,3,25,27
92,63,44,78,83,84
8,3,4,0,1,15
24,182,106,94,143,119
0,0,0,0,0,0
97,527,269,96,412,410
30,18,25,31,43,39
1,0,0,0,0,0
59,49,74,60,53,31
0,0,1,1,1,0
0,0,0,0,1,0
1152,387,621,988,563,258
574,812,217,443,397,231
14,25,44,13,11,30
159,586,308,240,128,248
33,25,25,27,29,19
5,1,2,33,26,12
36,127,73,77,145,63
148,186,164,151,197,150
6,0,4,0,1,0
151,195,185,260,179,202
1,2,0,2,2,3
1486,1884,568,263,2521,2162
0,0,0,1,1,1
35,43,34,40,20,38
218,176,160,2,6,5
402,411,292,702,476,463
0,2,0,0,0,0
466,540,472,537,635,486
1,46,2,3,49,37
15,8,16,8,8,1
3,3,2,4,11,4
3,0,4,1,0,0
34,72,22,24,26,46
3867,2784,3504,2194,2018,1754
11,30,0,4,8,6
137,213,80,122,154,191
770,1291,0,190,8003,3374
1283,1636,1812,1188,2986,1192
0,0,0,0,0,0
551,898,1075,26,144,436
20,204,130,202,186,96
126,692,539,341,845,186
799,433,538,536,460,452
0,0,0,0,0,0
169,495,525,1349,983,663
12,102,98,75,139,52
0,0,0,0,0,0
195,243,202,217,250,240
8,13,13,4,11,20
72,72,120,58,102,47
18,36,74,26,25,172
1,0,0,0,1,0
0,2,1,6,2,16
2,4,2,5,11,2
33,19,29,20,164,61
2,7,4,6,11,5
6615,2345,3036,132,7,32
36,15,5,11,30,5
0,2,0,0,0,1
296,3196,1485,587,142,16
0,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
514,650,1179,310,332,249
1,1,0,1,0,1
72,16,81,62,66,33
10,10,12,6,19,17
2179,3893,45,0,115,1140
11,34,11,34,30,40
216,105,17,108,6,53
0,0,0,0,0,1
36,9,0,1,0,10
1558,1631,908,269,173,240
21,49,72,63,72,59
0,0,0,0,0,0
57,58,50,39,23,41
2942,2296,5323,301,152,120
5,6,4,5,2,1
24,15,48,27,164,27
0,0,0,0,0,0
6,2,0,0,0,2
1,1,0,1,1,0
0,1,0,1,0,0
67,57,37,3,4,0
11,24,4,7,19,4
678,703,618,423,464,411
32,40,51,29,60,39
5,1,0,1,1,0
3,1,2,6,2,3
2,3,4,0,1,0
80,0,55,1,2,0
168,224,123,3,1,1
12,19,26,28,17,8
0,0,0,0,0,0
12,7,5,6,16,11
73,112,58,37,247,127
5,2,4,0,0,0
6,82,293,183,1634,551
1,1,1,3,1,0
23,8,6,7,16,18
15,39,29,1,1,1
778,234,320,380,2576,1245
700,284,333,77,287,238
227,672,307,333,659,78
189,191,215,50,146,62
0,0,0,0,0,0
41,22,17,9,54,34
302,252,266,287,317,284
1045,553,580,366,532,765
0,1,0,0,0,0
105,210,130,163,212,239
3,519,4,115,17,231
126,395,423,860,364,700
276,491,144,160,140,188
591,447,270,325,338,355
0,0,0,0,0,0
24,27,20,42,55,27
0,0,0,0,0,0
11,17,9,3,6,3
131,191,136,203,136,116
55,19,9,25,65,39
60,99,69,36,18,16
172,237,198,3,1,1
555,638,491,273,347,254
4,3,4,1,1,0
4,0,0,0,0,11
87,44,47,4,2,3
1,0,0,0,0,0
69,85,40,16,25,56
0,0,0,0,0,0
42,34,40,40,60,37
512,138,386,31,18,122
37,53,9,27,19,14
0,0,0,0,0,0
132,1259,2100,5081,1774,968
1206,657,1790,1319,781,998
34,6,51,64,106,26
0,5,12,20,1,12
151,681,796,841,1,282
6,4,6,0,2,32
25,11,9,33,70,50
3,3,1,6,5,3
1505,733,1336,1110,868,560
0,0,0,0,0,0
170,173,146,152,272,179
83,68,43,71,94,57
125,121,366,16,73,41
220,40,213,93,55,118
52,39,45,66,35,48
31,36,57,38,38,23
0,2,0,1,1,0
165,34,50,129,504,380
33,33,32,4,5,7
59,45,143,207,8,35
74,60,60,88,202,35
1,2,3,2,0,1
10,10,6,8,12,9
24,14,11,21,25,22
380,372,344,430,590,510
255,180,223,214,257,236
4,6,4,0,0,0
849,743,896,657,841,937
70,79,149,132,197,31
134,400,153,23,122,13
0,0,0,0,0,0
1147,149,1143,31,178,545
427,145,156,6,4,48
0,0,0,0,0,0
0,0,0,0,0,0
13,15,14,1,0,26
193,156,134,249,265,112
6,1,8,12,10,13
23,23,17,10,17,12
138,88,76,140,155,75
834,1072,690,926,1006,773
0,0,1,0,0,0
309,295,211,12,4,15
552,421,479,520,611,499
507,657,528,577,750,610
312,229,323,1111,120,215
255,209,236,104,235,104
301,191,35,113,613,201
3,5,4,7,10,3
0,0,0,1,0,1
225,104,208,47,37,96
29,16,13,9,13,9
0,0,0,0,0,0
198,4,18,2,56,54
6,11,15,20,4,5
1,2,0,3,10,19
156,32,170,183,238,178
11,21,8,15,10,3
8,49,18,18,119,31
141,68,29,4,88,65
223,1999,300,67,210,189
250,298,253,231,318,254
8,15,16,20,61,6
1,3,4,4,5,3
0,0,0,0,0,0
14,11,12,3,8,10
1838,114,503,1394,895,751
16,10,2,9,12,9
68,97,172,176,101,119
30,30,23,53,70,41
15,6,2,8,16,2
396,259,321,251,211,442
7774,3986,8591,55,40,644
16,17,5,563,354,289
7,446,458,48,49,545
497,371,306,248,306,152
5,1,10,0,0,0
22,27,29,37,42,27
166,404,835,856,1163,520
0,1,2,2,2,16
624,600,464,775,650,724
2,0,0,1,1,0
0,0,0,0,0,0
28,91,0,66,245,188
22,48,48,35,58,27
5,17,2,3,14,23
8,28,7,1,2,6
547,392,313,266,136,356
29,21,10,12,12,26
318,311,175,537,383,298
111,442,156,270,364,359
9,4,12,2,5,1
492,74,22,975,306,292
1058,1506,1913,922,1426,1274
2,0,5,1,4,4
39,90,78,37,91,75
0,0,0,0,1,0
43,40,39,40,49,53
861,952,748,755,896,660
35,38,22,20,13,20
18,20,13,18,30,12
78,92,76,94,52,107
0,0,1,1,2,0
666,77,248,119,229,28
264,168,481,104,667,447
56,62,44,100,100,66
1586,1884,1075,160,122,152
86,89,126,232,47,124
426,2385,1407,853,1612,1768
1,2,0,8,4,1
479,500,715,626,943,639
73,130,80,93,104,46
16,13,14,39,19,28
17,117,241,89,182,25
52,22090,8516,310,139,96
59,56,31,738,892,639
28,40,14,44,50,67
50,207,138,70,104,585
169,167,140,161,180,184
1,1,2,1,0,0
77,177,194,266,318,259
1,0,0,0,0,1
2,0,0,0,0,1
82,50,70,146,154,185
130,143,70,395,126,925
0,0,0,0,0,0
208,10,180,150,343,8
617,242,431,1357,1336,112
1,1,1,1,0,0
95,124,75,46,41,70
864,492,345,27,40,19
25,29,52,25,61,29
83,95,68,101,106,94
58,92,84,88,116,101
28,195,701,2,184,85
25,18,7,16,14,14
1,3,1,5,2,4
14,10,22,38,50,18
3,8,5,0,1,0
24,52,40,7,11,2
0,0,0,0,0,0
162,101,108,150,234,82
38,17,42,5,60,20
1,1,0,1,0,2
1,0,0,0,0,0
5,17,3,12,10,11
59,814,126,4,83,132
0,0,0,0,0,0
11,4,1,9,10,12
436,467,338,478,613,427
89,61,22,50,101,62
1,1,0,1,1,1
121,158,660,188,37,450
0,26,9,0,4,31
62,198,4,29,29,4
100,37,133,53,100,220
0,0,0,0,0,0
1633,1425,1005,13,1241,1318
16,10,5,24,10,16
224,179,155,227,246,181
18,22,83,201,197,67
124,125,97,230,82,61
0,0,0,0,0,0
72,46,54,69,73,53
9,20,18,19,25,10
0,0,0,0,0,0
539,216,296,203,469,574
5,8,5,9,7,6
1,5,0,0,0,2
289,255,79,294,468,192
34,37,14,32,61,44
20,13,20,33,16,19
35,46,41,51,60,35
54,35,26,76,29,23
5,0,0,4,0,3
0,0,1,1,1,1
0,0,0,0,0,0
34,74,44,29,68,38
34,6,3,37,16,16
1,1,0,4,2,1
0,0,0,0,0,1
5,3,2,5,5,4
0,0,0,3,0,0
7,4,11,18,4,7
0,0,0,0,0,0
1,1,1,1,1,2
24,25,9,39,8,29
6,9,50,5901,27677,3783
5,5,4,5,19,0
227,282,199,1,0,2
103,33,320,223,209,66
12,49,32,16,28,86
6,12,4,16,8,7
95,67,32,9,62,51
3,4,7,8,6,7
7,7,4,9,20,6
0,1,0,0,1,1
0,0,0,0,0,0
136,140,161,99,55,91
5,29,8,2,1,2
47,47,172,3,10,6
0,0,0,0,0,0
0,0,0,0,0,0
63,13,104,12,460,6
186,98,106,4,2,3
48,117,109,7,11,1
0,0,1,3,0,0
32,367,285,242,250,1232
69,100,111,164,463,147
3571,2844,3452,617,614,1266
129,164,157,23,23,13
10,16,33,2,2,4
0,0,0,0,0,0
40,23,34,28,52,26
0,0,0,0,0,0
34,26,31,47,56,32
2,6,5,1,2,3
121,42,73,63,80,62
0,0,0,1,0,1
4,9,3,0,2,1
16,43,36,13,2,23
0,0,0,0,0,0
16,15,22,12,47,44
0,0,0,0,0,0
4381,3023,4654,164,230,161
5,0,0,4,1,9
41,53,37,32,52,59
2,3,4,4,6,3
149,76,107,135,238,154
0,1,0,0,1,0
259,207,48,208,108,43
122,105,74,108,80,96
360,145,208,255,383,224
254,102,433,56,220,90
107,117,157,168,210,204
278,538,251,29,169,285
132,137,227,301,569,47
326,314,211,277,280,255
72,134,134,101,112,82
0,0,0,0,0,0
3299,3889,1450,25,30,77
48,15,19,1,1,5
6,4,8,2,7,4
172,166,147,173,254,203
72,48,32,52,47,45
28,44,19,23,4,22
2551,1867,1225,1719,2620,1666
624,602,561,62,61,53
78,76,32,10,12,30
147,18,64,152,102,7
0,3,1,1,0,0
28,27,3,15,46,17
118,148,99,116,208,179
202,19,292,86,173,415
0,0,0,3,1,2
276,98,187,359,241,227
44,116,38,33,78,76
338,257,263,288,391,313
9,10,6,16,14,17
497,460,401,506,613,673
56,61,4,125,101,550
244,418,320,375,350,259
1205,1002,588,358,800,869
96,8,26,22,18,78
393,316,114,28,479,272
191,161,43,2,6,3
201,178,46,210,185,157
64,63,50,38,42,52
1,1,0,2,0,2
172,179,217,148,257,219
1577,12236,10673,26,24,57
9,9,14,7,20,17
199,144,270,173,460,148
1501,1733,688,900,1105,994
345,504,363,417,606,377
295,321,197,215,436,135
0,0,0,0,0,0
13,4,14,51,6,70
1,3,0,0,12,1
513,296,445,277,342,442
91,128,406,100,182,176
0,0,0,0,0,0
120,230,34,26,144,155
43,115,80,225,197,102
21,21,19,16,14,19
50,543,62,488,638,372
25,44,40,34,62,42
0,0,0,0,0,0
12,11,10,6,17,13
1241,1866,1058,415,616,620
4,54,3,0,0,70
7,61,16,150,94,199
11,19,18,23,25,17
32,110,174,421,616,896
113,75,1,47,356,268
0,0,2,0,0,0
4,3,3,3,2,9
1186,722,849,622,1646,547
0,47,9,20,7,28
54,96,126,30,80,310
164,1017,754,1501,816,437
18,14,13,0,5,24
82,162,34,26,215,107
799,919,846,314,412,363
162,111,111,92,262,59
5,0,4,9,0,8
264,491,310,12,2,10
0,1,2,1,0,1
260,2001,132,107,494,57
183,193,119,113,349,124
308,309,271,298,382,270
2,6,9,1,1,1
107,132,87,140,137,120
0,0,0,0,0,0
0,0,0,0,0,0
2,1,3,3,6,4
0,2,2,3,1,5
725,933,104,808,236,275
0,0,0,0,0,0
118,123,135,122,210,114
158,176,202,225,239,163
572,528,604,632,1066,650
0,1,0,0,0,1
0,0,0,1,0,1
